,org,person,count,keywords,files
3925,New Orleans,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3926,New Orleans,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3927,New Orleans,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3928,New Orleans,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3929,New Orleans,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3930,New Orleans,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3931,New Orleans,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3932,New Orleans,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3933,New Orleans,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3934,New Orleans,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3935,New Orleans,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3936,New Orleans,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3937,New Orleans,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3938,New Orleans,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3939,New Orleans,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3940,New Orleans,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3941,New Orleans,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3942,New Orleans,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3943,New Orleans,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3944,New Orleans,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3945,New Orleans,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3946,New Orleans,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3947,New Orleans,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3948,New Orleans,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3949,New Orleans,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3950,New Orleans,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3951,New Orleans,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3952,New Orleans,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3953,New Orleans,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3954,New Orleans,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3955,New Orleans,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3956,Patriots',Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3957,Patriots',Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3958,Patriots',Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3959,Patriots',Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3960,Patriots',Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3961,Patriots',Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3962,Patriots',PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3963,Patriots',PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3964,Patriots',Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3965,Patriots',Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3966,Patriots',John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3967,Patriots',Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3968,Patriots',Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3969,Patriots',Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3970,Patriots',Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3971,Patriots',Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3972,Patriots',Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3973,Patriots',RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3974,Patriots',Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3975,Patriots',McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3976,Patriots',Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3977,Patriots',Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3978,Patriots',Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3979,Patriots',Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3980,Patriots',Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3981,Patriots',Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3982,Patriots',Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3983,Patriots',Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3984,Patriots',Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3985,Patriots',adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3986,Patriots',God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3987,Patriots',Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3988,Patriots',Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3989,Patriots',Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3990,Patriots',Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3991,Patriots',Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3992,Patriots',Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3993,Giants,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3994,Giants,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3995,Giants,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3996,Giants,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3997,Giants,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3998,Giants,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
3999,Giants,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4000,Giants,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4001,Giants,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4002,Giants,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4003,Giants,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4004,Giants,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4005,Giants,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4006,Giants,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4007,Giants,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4008,Giants,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4009,Giants,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4010,Giants,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4011,Giants,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4012,Giants,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4013,Giants,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4014,Giants,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4015,Giants,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4016,Giants,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4017,Giants,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4018,Giants,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4019,Giants,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4020,Giants,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4021,Giants,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4022,Giants,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4023,Giants,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4024,Giants,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4025,Giants,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4026,Giants,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4027,Giants,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4028,Giants,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4029,Giants,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4030,Sun,Anna!,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4031,Sun,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4032,Sun,RuYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4033,Sun,ReYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4034,Sun,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4035,Sun,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4036,Sun,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4037,Sun,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4038,Sun,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4039,Sun,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4040,Sun,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4041,Sun,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4042,Sun,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4043,Sun,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4044,Sun,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4045,Sun,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4046,Sun,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4047,Sun,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4048,Sun,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4049,Sun,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4050,Sun,Olandis Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4051,Sun,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4052,Sun,Karon Coleman,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4053,Sun,Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4054,Sun,Daunte Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4055,Sun,Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4056,Sun,Charlie Batch,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4057,Sun,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4058,Sun,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4059,Sun,Ty Detmer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4060,Sun,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4061,Sun,Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4062,Sun,Ryan Leaf,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4063,Sun,Anthony Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4064,Sun,Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4065,Sun,Frank Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4066,Sun,WR ARI,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4067,Sun,Sanders i,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4068,Sun,Graham,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4069,Sun,Jason,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4070,Sun,Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4071,Sun,Moe Williams,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4072,Sun,Obafemi Ayanbadejo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4073,Sun,Kevan Barlo,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4074,Sun,Barlow,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4075,Sun,James Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4076,Sun,Jackson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4077,Sun,Peter Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4078,Sun,Warrick,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4079,Sun,Jon Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4080,Sun,Kitna,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4081,Sun,Scott Mitchell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4082,Sun,Akili Smit,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4083,Sun,Keenan McCardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4084,Sun,Cardell,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4085,Sun,Jimmy Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4086,Sun,Mack,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4087,Sun,adry Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4088,Sun,God,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4089,Sun,Ismail,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4090,Sun,Jason Brookins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4091,Sun,Ron Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4092,Sun,Dayne,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4093,Sun,Tiki Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4094,Sun,Barber,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4095,Sun,LaDainian Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4096,Sun,Tomlinson,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4097,Sun,Doug Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4098,Sun,Flutie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4099,Sun,Jake Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4100,Sun,Plummer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4101,Sun,David Boston,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4102,Sun,Willie,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4103,Sun,Joe Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4104,Sun,Horn,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4105,Sun,Tyrone Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4106,Sun,Wheatley,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4107,Sun,Zack Crockett,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4108,Sun,Charlie Garner,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4109,Sun,Antowain Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4110,Sun,Smith,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4111,Sun,Tom Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4112,Sun,Brady,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4113,Sun,Drew Bledsoe,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4114,Sun,Rich Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4115,Sun,Gannon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4116,Sun,Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4117,Sun,MarTay Jenkins,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4118,Sun,Eric Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4119,Sun,Kar Bombs,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4120,Sun,Moulds,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4121,Miami,Anna!,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4122,Miami,Shaun  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4123,Miami,RuYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4124,Miami,ReYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4125,Miami,Lamar  RB,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4126,Miami,Qadry  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4127,Miami,Terrell  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4128,Miami,Wesley  TE,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4129,Miami,Mike  K,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4130,Miami,PaYd,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4131,Miami,PaTD,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4132,Miami,Troy  WR,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4133,Miami,Carney,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4134,Miami,John  K RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4135,Miami,Dilger,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4136,Miami,Ken  TE RS,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4137,Miami,Hakim,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4138,Miami,Az-Zahir,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4139,Miami,Stacey,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4140,Miami,Ricky  RB I,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4141,Miami,Olandis Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4142,Miami,RB DEN,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4143,Miami,Karon Coleman,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4144,Miami,Gary,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4145,Miami,Daunte Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4146,Miami,Culpepper,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4147,Miami,Charlie Batch,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4148,Miami,Mike,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4149,Miami,McMahon,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4150,Miami,Ty Detmer,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4151,Miami,Quincy Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4152,Miami,Carter,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4153,Miami,Ryan Leaf,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4154,Miami,Anthony Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4155,Miami,Thomas,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4156,Miami,Frank Sanders,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
4157,Miami,WR ARI,1,"fantasy, sportsline, td, discount, tds, leagues, coupon, te, roster, reschedule",{'17990'}
